year,state,genre,genre_detailed,event_count
2024,WI,Metal,alternative metal,1
2024,WI,Metal,symphonic metal,2
2024,WI,Pop,sunshine pop,1
2024,WI,Punk/Hardcore,emo,3
2024,WI,Punk/Hardcore,pop punk,1
2024,WI,Punk/Hardcore,punk,2
2024,WI,Rock,alternative rock,3
2024,WI,Unknown,unknown,1
2024,WV,Country/Folk/Americana,country,3
2024,WV,Country/Folk/Americana,indie folk,1
2024,WV,Country/Folk/Americana,singer-songwriter,1
2024,WV,Metal,symphonic metal,1
2024,WV,Rock,hard rock,2
2024,WV,Rock,rock,3
2024,WV,Rock,rockabilly,1
2024,WV,Rock,surf,1
2024,WV,Unknown,unknown,7
2024,WY,Country/Folk/Americana,alternative country,1
2024,WY,Country/Folk/Americana,americana,1
2024,WY,Country/Folk/Americana,bluegrass,1
2024,WY,Country/Folk/Americana,contemporary country,2
2024,WY,Country/Folk/Americana,country,2
2024,WY,Country/Folk/Americana,folk,4
2024,WY,Electronic/Dance,breaks,1
2024,WY,Metal,metalcore,2
2024,WY,Metal,nu metal,2
2024,WY,Pop,pop,1
2024,WY,Punk/Hardcore,horror punk,1
2024,WY,Rock,progressive rock,1
2024,WY,Unknown,unknown,1
2025,AK,Comedy/Spoken Word,comedy,1
2025,AK,Country/Folk/Americana,country,1
2025,AK,Country/Folk/Americana,singer-songwriter,1
2025,AK,Electronic/Dance,edm,2
2025,AK,Electronic/Dance,electro house,1
2025,AK,Jazz/Blues,swing revival,1
2025,AK,Metal,deathcore,1
2025,AK,Metal,metal,1
2025,AK,Other/Uncategorized,#chicagolivemusic,1
2025,AK,Other/Uncategorized,experimental,4
2025,AK,Punk/Hardcore,hardcore punk,2
2025,AK,Rock,alternative rock,1
2025,AK,Rock,rock,1
2025,AK,Unknown,unknown,2
2025,AL,Country/Folk/Americana,folk rock,1
2025,AL,Metal,sludge metal,1
2025,AL,Punk/Hardcore,hardcore,2
2025,AL,Punk/Hardcore,hardcore punk,3
2025,AL,Punk/Hardcore,punk,1
2025,AL,Rock,alternative rock,1
2025,AL,Rock,gothic rock,1
2025,AL,Rock,hard rock,1
2025,AL,Rock,rock,2
2025,AL,Unknown,unknown,7
2025,AR,Country/Folk/Americana,alternative country,1
2025,AR,Country/Folk/Americana,folk,1
2025,AR,Metal,doom metal,1
2025,AR,Metal,metalcore,3
2025,AR,Metal,sludge metal,1
2025,AR,Other/Uncategorized,avantgarde,1
2025,AR,Pop,pop,1
2025,AR,Punk/Hardcore,beatdown hardcore,1
2025,AR,Punk/Hardcore,hardcore,1
2025,AR,Punk/Hardcore,post-hardcore,3
2025,AR,Punk/Hardcore,punk,1
2025,AR,Rock,alternative rock,1
2025,AR,Rock,experimental rock,1
2025,AR,Rock,jam band,1
2025,AR,Rock,rock,1
2025,AR,Unknown,unknown,1
2025,AZ,Electronic/Dance,dubstep,1
2025,AZ,Electronic/Dance,edm,1
2025,AZ,Electronic/Dance,electronic,2
2025,AZ,Electronic/Dance,house,1
2025,AZ,Hip-Hop/Rap,hip hop,5
2025,AZ,Hip-Hop/Rap,rap,1
2025,AZ,Punk/Hardcore,emo,2
2025,AZ,Punk/Hardcore,post-punk,1
2025,AZ,Punk/Hardcore,punk,1
2025,AZ,Punk/Hardcore,punk rock,1
2025,AZ,Rock,rock,1
2025,AZ,Rock,southern rock,1
2025,AZ,Unknown,unknown,2
2025,CA,Country/Folk/Americana,americana,1
2025,CA,Country/Folk/Americana,bluegrass,1
2025,CA,Electronic/Dance,dance,1
2025,CA,Electronic/Dance,disco,1
2025,CA,Electronic/Dance,electronic,2
2025,CA,Hip-Hop/Rap,hip hop,1
2025,CA,Hip-Hop/Rap,trap edm,1
2025,CA,Pop,indie pop,1
2025,CA,Pop,power pop,1
2025,CA,Punk/Hardcore,punk,1
2025,CA,Punk/Hardcore,punk rock,1
2025,CA,R&B/Soul/Funk,contemporary r&b,1
2025,CA,R&B/Soul/Funk,funk,1
2025,CA,R&B/Soul/Funk,soul,1
2025,CA,Rock,hard rock,1
2025,CA,Rock,indie rock,1
2025,CA,Rock,rock,1
2025,CA,Unknown,unknown,1
2025,CA,World,cumbia,1
2025,CO,Country/Folk/Americana,country,1
2025,CO,Electronic/Dance,dubstep,2
2025,CO,Electronic/Dance,edm,1
2025,CO,Electronic/Dance,electronic,6
2025,CO,Electronic/Dance,house,1
2025,CO,Electronic/Dance,synth-pop,1
2025,CO,Punk/Hardcore,dance-punk,1
2025,CO,Punk/Hardcore,punk,1
2025,CO,R&B/Soul/Funk,funk,3
2025,CO,Rock,rock,1
2025,CO,Unknown,unknown,1
2025,CO,World,afrobeat,1
2025,CT,Country/Folk/Americana,folk,2
2025,CT,Country/Folk/Americana,singer-songwriter,1
2025,CT,Electronic/Dance,electronic,1
2025,CT,Electronic/Dance,new wave,3
2025,CT,Metal,nu metal,1
2025,CT,Other/Uncategorized,experimental,1
2025,CT,Pop,pop,1
2025,CT,Punk/Hardcore,punk,2
2025,CT,Rock,alternative rock,1
2025,CT,Rock,indie,1
2025,CT,Rock,indie rock,1
2025,CT,Rock,jam band,1
2025,CT,Rock,rock,2
2025,CT,Unknown,unknown,2
2025,DE,Country/Folk/Americana,acoustic,1
2025,DE,Country/Folk/Americana,appalachian music,1
2025,DE,Country/Folk/Americana,folk,1
2025,DE,Metal,alternative metal,1
2025,DE,Metal,metalcore,1
2025,DE,Other/Uncategorized,session,1
2025,DE,Other/Uncategorized,soundtrack,1
2025,DE,Punk/Hardcore,pop punk,1
2025,DE,Punk/Hardcore,post-hardcore,1
2025,DE,Rock,alternative rock,1
2025,DE,Rock,hard rock,1
2025,DE,Rock,indie,2
2025,DE,Rock,rock,4
2025,DE,Rock,rock and roll,1
2025,DE,Unknown,unknown,2
2025,FL,Electronic/Dance,dubstep,1
2025,FL,Electronic/Dance,electronic,1
2025,FL,Hip-Hop/Rap,hip hop,1
2025,FL,Hip-Hop/Rap,rap,1
2025,FL,Metal,black metal,1
2025,FL,Metal,death metal,1
2025,FL,Metal,deathcore,1
2025,FL,Metal,melodic metalcore,1
2025,FL,Metal,thrash,1
2025,FL,Pop,pop,2
2025,FL,Pop,pop rock,1
2025,FL,Punk/Hardcore,happy hardcore,1
2025,FL,Punk/Hardcore,hardcore punk,1
2025,FL,Punk/Hardcore,ska punk,1
2025,FL,Reggae/Ska,dub,1
2025,FL,Reggae/Ska,reggaeton,1
2025,FL,Rock,alternative rock,1
2025,FL,Rock,rock,1
2025,FL,Unknown,unknown,1
2025,GA,Country/Folk/Americana,bluegrass,1
2025,GA,Country/Folk/Americana,country,1
2025,GA,Electronic/Dance,dubstep,2
2025,GA,Hip-Hop/Rap,trap,2
2025,GA,Jazz/Blues,country blues,1
2025,GA,Metal,sludge metal,1
2025,GA,R&B/Soul/Funk,contemporary r&b,1
2025,GA,Rock,hard rock,1
2025,GA,Rock,horror rock,1
2025,GA,Rock,jam band,5
2025,GA,Rock,southern rock,1
2025,GA,Unknown,unknown,3
2025,HI,Comedy/Spoken Word,comedy,1
2025,HI,Country/Folk/Americana,folk,9
2025,HI,Electronic/Dance,downtempo,1
2025,HI,Metal,black metal,1
2025,HI,Metal,progressive metal,2
2025,HI,Pop,indie pop,2
2025,HI,Rock,alternative rock,2
2025,HI,Rock,rock,1
2025,HI,Rock,rock & roll,1
2025,IA,Country/Folk/Americana,bluegrass,1
2025,IA,Country/Folk/Americana,country,1
2025,IA,Electronic/Dance,bleep techno,1
2025,IA,Electronic/Dance,techno,1
2025,IA,Jazz/Blues,blues rock,1
2025,IA,Metal,metal,1
2025,IA,Other/Uncategorized,iowa,2
2025,IA,Pop,pop,2
2025,IA,Pop,pop music,1
2025,IA,Pop,pop rock,1
2025,IA,Punk/Hardcore,emo,1
2025,IA,Punk/Hardcore,hardcore,1
2025,IA,Punk/Hardcore,punk,2
2025,IA,Punk/Hardcore,punk rock,1
2025,IA,R&B/Soul/Funk,funk,1
2025,IA,Unknown,unknown,2
2025,ID,Country/Folk/Americana,alternative country,1
2025,ID,Country/Folk/Americana,folk rock,1
2025,ID,Electronic/Dance,electronic music,1
2025,ID,Hip-Hop/Rap,dark plugg,1
2025,ID,Hip-Hop/Rap,instrumental hip hop,1
2025,ID,Jazz/Blues,swing,1
2025,ID,Metal,metalcore,1
2025,ID,Pop,pop,2
2025,ID,Punk/Hardcore,hardcore,1
2025,ID,Punk/Hardcore,midwest emo,1
2025,ID,Punk/Hardcore,post-hardcore,1
2025,ID,Rock,alternative rock,1
2025,ID,Rock,experimental rock,1
2025,ID,Rock,psychedelic,1
2025,ID,Rock,rock,1
2025,ID,Unknown,unknown,4
2025,IL,Country/Folk/Americana,alternative country,1
2025,IL,Electronic/Dance,acid house,1
2025,IL,Electronic/Dance,dubstep,1
2025,IL,Electronic/Dance,electronic,2
2025,IL,Hip-Hop/Rap,boom bap,1
2025,IL,Hip-Hop/Rap,hip hop,1
2025,IL,Jazz/Blues,electric blues,1
2025,IL,Metal,black metal,1
2025,IL,Rock,alternative rock,4
2025,IL,Rock,hard rock,1
2025,IL,Rock,indie rock,1
2025,IL,Rock,rock,3
2025,IL,Unknown,unknown,2
2025,IN,Hip-Hop/Rap,east coast hip hop,1
2025,IN,Metal,alternative metal,1
2025,IN,Metal,heavy metal,1
2025,IN,Metal,metal,1
2025,IN,Other/Uncategorized,canzone napoletana,1
2025,IN,Pop,pop,1
2025,IN,Punk/Hardcore,punk,1
2025,IN,Reggae/Ska,reggaecore,1
2025,IN,Rock,alternative rock,2
2025,IN,Rock,psychedelic,4
2025,IN,Unknown,unknown,6
2025,KS,Country/Folk/Americana,alternative country,1
2025,KS,Country/Folk/Americana,country,1
2025,KS,Country/Folk/Americana,folk,1
2025,KS,Electronic/Dance,drum n bass,1
2025,KS,Electronic/Dance,dubstep,2
2025,KS,Electronic/Dance,new age,1
2025,KS,Metal,atmospheric black metal,1
2025,KS,Metal,doom metal,1
2025,KS,Pop,pop,2
2025,KS,Pop,pop rock,1
2025,KS,Pop,power pop,1
2025,KS,Rock,alternative rock,1
2025,KS,Rock,indie rock,1
2025,KS,Rock,psychedelic,1
2025,KS,Rock,rock,2
2025,KS,Unknown,unknown,2
2025,KY,Comedy/Spoken Word,audiobook,1
2025,KY,Country/Folk/Americana,"folk, world, & country",2
2025,KY,Electronic/Dance,ambient,1
2025,KY,Electronic/Dance,italo-disco,1
2025,KY,Electronic/Dance,lo-fi,1
2025,KY,Hip-Hop/Rap,hip hop,2
2025,KY,Jazz/Blues,country blues,1
2025,KY,Metal,metalcore,1
2025,KY,Other/Uncategorized,avant-garde,1
2025,KY,Pop,dream pop,1
2025,KY,Punk/Hardcore,punk,1
2025,KY,R&B/Soul/Funk,funk,1
2025,KY,Rock,hard rock,1
2025,KY,Rock,prog rock,1
2025,KY,Rock,shoegaze,1
2025,KY,Unknown,unknown,3
2025,LA,Country/Folk/Americana,"folk, world, & country",1
2025,LA,Electronic/Dance,hard trance,1
2025,LA,Electronic/Dance,lo-fi,1
2025,LA,Hip-Hop/Rap,gangsta,1
2025,LA,Jazz/Blues,blues,4
2025,LA,Jazz/Blues,contemporary jazz,1
2025,LA,Jazz/Blues,jazz,1
2025,LA,Metal,thrash,1
2025,LA,Other/Uncategorized,experimental,1
2025,LA,Pop,indie pop,1
2025,LA,Punk/Hardcore,emo,1
2025,LA,R&B/Soul/Funk,funk,2
2025,LA,Rock,rock,3
2025,LA,Unknown,unknown,1
2025,MA,Comedy/Spoken Word,black comedy,1
2025,MA,Country/Folk/Americana,folk,2
2025,MA,Electronic/Dance,dance,1
2025,MA,Electronic/Dance,electronic,1
2025,MA,Jazz/Blues,jazz,1
2025,MA,Other/Uncategorized,easy listening,1
2025,MA,Punk/Hardcore,art punk,1
2025,MA,Rock,alternative rock,1
2025,MA,Rock,hard rock,1
2025,MA,Rock,indie,2
2025,MA,Rock,jam band,2
2025,MA,Rock,rock music,1
2025,MA,Unknown,unknown,5
2025,MD,Country/Folk/Americana,acoustic,1
2025,MD,Country/Folk/Americana,singer-songwriter,1
2025,MD,Electronic/Dance,electronic,1
2025,MD,Metal,brutal death metal,1
2025,MD,Metal,death metal,2
2025,MD,Metal,grindcore,1
2025,MD,Metal,mathcore,1
2025,MD,Metal,metal,1
2025,MD,Metal,nu metal,1
2025,MD,Punk/Hardcore,punk,1
2025,MD,Rock,alternative rock,3
2025,MD,Rock,indie rock,2
2025,MD,Rock,rock,1
2025,MD,Rock,surf,1
2025,MD,Unknown,unknown,2
2025,ME,Country/Folk/Americana,folk,5
2025,ME,Hip-Hop/Rap,hip hop,1
2025,ME,Hip-Hop/Rap,hip-hop,2
2025,ME,Punk/Hardcore,emo,1
2025,ME,Punk/Hardcore,gypsy punk,1
2025,ME,Punk/Hardcore,hardcore,1
2025,ME,Reggae/Ska,dub,1
2025,ME,Rock,alternative rock,2
2025,ME,Rock,rock,1
2025,ME,Rock,rock & roll,1
2025,ME,Rock,rock music,1
2025,ME,Unknown,unknown,3
2025,MI,Electronic/Dance,acid rock,1
2025,MI,Electronic/Dance,electronic,1
2025,MI,Hip-Hop/Rap,crunk,1
2025,MI,Hip-Hop/Rap,hip hop,2
2025,MI,Jazz/Blues,jazz,1
2025,MI,Metal,heavy metal,1
2025,MI,Metal,symphonic metal,1
2025,MI,Punk/Hardcore,punk,1
2025,MI,R&B/Soul/Funk,contemporary r&b,1
2025,MI,R&B/Soul/Funk,funk,1
2025,MI,Reggae/Ska,reggaecore,1
2025,MI,Rock,aor,1
2025,MI,Rock,classic rock,1
2025,MI,Rock,progressive rock,1
2025,MI,Rock,rock,2
2025,MI,Unknown,unknown,3
2025,MN,Country/Folk/Americana,country,1
2025,MN,Country/Folk/Americana,folk,1
2025,MN,Electronic/Dance,electroclash,1
2025,MN,Electronic/Dance,electronic,1
2025,MN,Jazz/Blues,modern electric blues,1
2025,MN,Other/Uncategorized,abstract,1
2025,MN,Pop,indie pop,1
2025,MN,Pop,pop,2
2025,MN,R&B/Soul/Funk,funk / soul,1
2025,MN,Rock,alternative rock,2
2025,MN,Rock,indie,1
2025,MN,Unknown,unknown,7
2025,MO,Electronic/Dance,bass house,1
2025,MO,Electronic/Dance,dance,1
2025,MO,Electronic/Dance,drum and bass,1
2025,MO,Electronic/Dance,dubstep,3
2025,MO,Electronic/Dance,electronic,5
2025,MO,Electronic/Dance,glitch hop,1
2025,MO,Electronic/Dance,tech house,1
2025,MO,Jazz/Blues,blues rock,1
2025,MO,R&B/Soul/Funk,blue-eyed soul,1
2025,MO,Rock,hard rock,1
2025,MO,Rock,space rock,1
2025,MO,Unknown,unknown,3
2025,MS,Country/Folk/Americana,alternative country,1
2025,MS,Country/Folk/Americana,americana,1
2025,MS,Country/Folk/Americana,country,1
2025,MS,Country/Folk/Americana,"folk, world, & country",1
2025,MS,Jazz/Blues,blues rock,1
2025,MS,Metal,glam metal,2
2025,MS,Rock,arena rock,1
2025,MS,Rock,classic rock,1
2025,MS,Rock,hard rock,2
2025,MS,Rock,indie rock,3
2025,MS,Rock,rock,2
2025,MS,Rock,soft rock,1
2025,MS,Unknown,unknown,3
2025,MT,Comedy/Spoken Word,comedy,1
2025,MT,Country/Folk/Americana,alternative country,2
2025,MT,Country/Folk/Americana,bluegrass,2
2025,MT,Country/Folk/Americana,folk pop,1
2025,MT,Metal,metalcore,2
2025,MT,Metal,progressive metal,1
2025,MT,Other/Uncategorized,special effects,1
2025,MT,Punk/Hardcore,punk rock,1
2025,MT,Rock,indie,1
2025,MT,Rock,psychedelic,1
2025,MT,Rock,psychedelic rock,1
2025,MT,Rock,rock,3
2025,MT,Unknown,unknown,3
2025,NC,Country/Folk/Americana,bluegrass,1
2025,NC,Country/Folk/Americana,folk,2
2025,NC,Country/Folk/Americana,folk rock,1
2025,NC,Electronic/Dance,dubstep,1
2025,NC,Electronic/Dance,electronic,1
2025,NC,Hip-Hop/Rap,hip hop,1
2025,NC,Metal,alternative metal,1
2025,NC,Metal,metalcore,1
2025,NC,Other/Uncategorized,experimental,1
2025,NC,Punk/Hardcore,pop punk,1
2025,NC,Punk/Hardcore,punk,1
2025,NC,Punk/Hardcore,punk rock,1
2025,NC,R&B/Soul/Funk,funk,2
2025,NC,Rock,alternative rock,1
2025,NC,Rock,psychedelic,1
2025,NC,Unknown,unknown,3
2025,ND,Electronic/Dance,breakbeat,1
2025,ND,Electronic/Dance,synth-pop,1
2025,ND,Metal,symphonic metal,2
2025,ND,Other/Uncategorized,holiday,3
2025,ND,Pop,pop rock,3
2025,ND,Punk/Hardcore,hardcore,2
2025,ND,Rock,psychedelic,1
2025,ND,Unknown,unknown,7
2025,NE,Classical,classical crossover,1
2025,NE,Country/Folk/Americana,alternative country,1
2025,NE,Country/Folk/Americana,contemporary country,1
2025,NE,Country/Folk/Americana,country,3
2025,NE,Country/Folk/Americana,folk,1
2025,NE,Electronic/Dance,breaks,1
2025,NE,Electronic/Dance,electronic,1
2025,NE,Electronic/Dance,new age,1
2025,NE,Hip-Hop/Rap,crunk,1
2025,NE,Metal,metal,1
2025,NE,Metal,metalcore,1
2025,NE,R&B/Soul/Funk,blue-eyed soul,1
2025,NE,Rock,alternative rock,2
2025,NE,Rock,rock,2
2025,NE,Unknown,unknown,2
2025,NH,Classical,rock opera,1
2025,NH,Country/Folk/Americana,folk,1
2025,NH,Electronic/Dance,rave,1
2025,NH,Hip-Hop/Rap,rap,1
2025,NH,Metal,glam metal,1
2025,NH,Metal,heavy metal,1
2025,NH,Other/Uncategorized,experimental,1
2025,NH,Pop,indie pop,1
2025,NH,Pop,pop,3
2025,NH,Punk/Hardcore,horror punk,1
2025,NH,Punk/Hardcore,punk,1
2025,NH,Reggae/Ska,dub,1
2025,NH,Rock,alternative rock,1
2025,NH,Rock,rock & roll,2
2025,NH,Unknown,unknown,3
2025,NJ,Electronic/Dance,dance-pop,1
2025,NJ,Electronic/Dance,new wave,2
2025,NJ,Hip-Hop/Rap,rap,1
2025,NJ,Jazz/Blues,post bop,1
2025,NJ,Metal,metalcore,1
2025,NJ,Other/Uncategorized,noise,1
2025,NJ,Pop,pop,1
2025,NJ,Punk/Hardcore,beatdown hardcore,3
2025,NJ,Punk/Hardcore,emo,1
2025,NJ,Punk/Hardcore,hardcore punk,1
2025,NJ,Rock,alternative rock,1
2025,NJ,Rock,rock,1
2025,NJ,Unknown,unknown,5
2025,NM,Country/Folk/Americana,country,1
2025,NM,Country/Folk/Americana,folk,1
2025,NM,Country/Folk/Americana,"folk, world, & country",2
2025,NM,Hip-Hop/Rap,hip hop,1
2025,NM,Hip-Hop/Rap,rap,1
2025,NM,Metal,doom metal,1
2025,NM,Metal,heavy metal,2
2025,NM,Metal,metalcore,1
2025,NM,Metal,thrash metal,2
2025,NM,Punk/Hardcore,emo,1
2025,NM,Punk/Hardcore,emoviolence,1
2025,NM,Punk/Hardcore,midwest emo,1
2025,NM,Rock,desert rock,1
2025,NM,Rock,indie rock,1
2025,NM,Rock,psychedelic,1
2025,NM,Unknown,unknown,1
2025,NM,World,afrobeat,1
2025,NV,Electronic/Dance,alternative dance,1
2025,NV,Electronic/Dance,dance,1
2025,NV,Electronic/Dance,dance-pop,1
2025,NV,Electronic/Dance,house,1
2025,NV,Hip-Hop/Rap,hip hop,2
2025,NV,Hip-Hop/Rap,rap,1
2025,NV,Pop,pop,3
2025,NV,Pop,pop rock,1
2025,NV,Punk/Hardcore,pop punk,1
2025,NV,R&B/Soul/Funk,soul,1
2025,NV,Rock,alternative rock,1
2025,NV,Rock,hard rock,1
2025,NV,Rock,indie,1
2025,NV,Rock,rock,1
2025,NV,Unknown,unknown,1
2025,NV,World,calypso,1
2025,NV,World,k-pop,1
2025,NY,Country/Folk/Americana,country rock,1
2025,NY,Country/Folk/Americana,folk,1
2025,NY,Electronic/Dance,chiptune,1
2025,NY,Electronic/Dance,dance,1
2025,NY,Electronic/Dance,electronic,1
2025,NY,Electronic/Dance,ghettotech,1
2025,NY,Electronic/Dance,new wave,1
2025,NY,Other/Uncategorized,many names,1
2025,NY,Pop,indie pop,1
2025,NY,Pop,pop,2
2025,NY,Punk/Hardcore,punk,1
2025,NY,R&B/Soul/Funk,r&b,1
2025,NY,Reggae/Ska,dub,1
2025,NY,Rock,alternative rock,2
2025,NY,Rock,jam band,1
2025,NY,Rock,rock music,1
2025,NY,Unknown,unknown,1
2025,NY,World,k-pop,1
2025,OH,Classical,choral,2
2025,OH,Electronic/Dance,electronic,2
2025,OH,Jazz/Blues,dixieland,1
2025,OH,Metal,metal,2
2025,OH,Pop,alt-pop,1
2025,OH,Punk/Hardcore,punk,1
2025,OH,R&B/Soul/Funk,funk,1
2025,OH,Reggae/Ska,reggae,1
2025,OH,Rock,alternative rock,1
2025,OH,Rock,indie rock,1
2025,OH,Rock,math rock,1
2025,OH,Rock,rock,1
2025,OH,Unknown,unknown,5
2025,OK,Country/Folk/Americana,country,3
2025,OK,Country/Folk/Americana,country rock,2
2025,OK,Jazz/Blues,blues,1
2025,OK,Metal,alternative metal,2
2025,OK,Other/Uncategorized,abstract,2
2025,OK,Pop,indie pop,2
2025,OK,Pop,pop,1
2025,OK,Rock,hard rock,2
2025,OK,Rock,jam band,1
2025,OK,Rock,rock,2
2025,OK,Unknown,unknown,1
2025,OK,World,latin,1
2025,OR,Comedy/Spoken Word,comedy,1
2025,OR,Country/Folk/Americana,indie folk,1
2025,OR,Jazz/Blues,lounge,2
2025,OR,Metal,doom metal,1
2025,OR,Other/Uncategorized,special effects,1
2025,OR,Pop,dream pop,1
2025,OR,R&B/Soul/Funk,funk,1
2025,OR,Rock,alternative rock,1
2025,OR,Rock,garage rock,1
2025,OR,Rock,indie rock,1
2025,OR,Rock,progressive rock,1
2025,OR,Rock,rock,2
2025,OR,Rock,surf,1
2025,OR,Rock,surf music,1
2025,OR,Unknown,unknown,4
2025,PA,Country/Folk/Americana,bluegrass,2
2025,PA,Country/Folk/Americana,folk-rock,1
2025,PA,Electronic/Dance,edm,1
2025,PA,Hip-Hop/Rap,boom bap,1
2025,PA,Hip-Hop/Rap,hip hop,2
2025,PA,Other/Uncategorized,session,1
2025,PA,R&B/Soul/Funk,funk,1
2025,PA,R&B/Soul/Funk,soul,1
2025,PA,Rock,rock,1
2025,PA,Rock,rock and roll,1
2025,PA,Rock,rock music,1
2025,PA,Unknown,unknown,7
2025,RI,Classical,rock opera,1
2025,RI,Comedy/Spoken Word,black comedy,1
2025,RI,Country/Folk/Americana,folk,2
2025,RI,Electronic/Dance,chiptune,1
2025,RI,Electronic/Dance,trance,1
2025,RI,Jazz/Blues,blues rock,1
2025,RI,Metal,mathcore,1
2025,RI,Metal,metalcore,1
2025,RI,Other/Uncategorized,experimental,1
2025,RI,Punk/Hardcore,punk,1
2025,RI,R&B/Soul/Funk,funk,1
2025,RI,R&B/Soul/Funk,soul,1
2025,RI,Rock,heartland rock,1
2025,RI,Rock,indie rock,3
2025,RI,Rock,rock,1
2025,RI,Unknown,unknown,2
2025,SC,Country/Folk/Americana,folk,2
2025,SC,Jazz/Blues,blues,1
2025,SC,Metal,death metal,1
2025,SC,Metal,doom metal,1
2025,SC,Metal,sludge metal,2
2025,SC,Punk/Hardcore,cowpunk,1
2025,SC,Punk/Hardcore,hardcore punk,1
2025,SC,Punk/Hardcore,melodic hardcore,1
2025,SC,Punk/Hardcore,punk,2
2025,SC,Rock,hard rock,1
2025,SC,Rock,rock,2
2025,SC,Rock,rock & roll,1
2025,SC,Unknown,unknown,4
2025,SD,Country/Folk/Americana,acoustic rock,1
2025,SD,Country/Folk/Americana,country,1
2025,SD,Hip-Hop/Rap,gangsta rap,1
2025,SD,Hip-Hop/Rap,rap,1
2025,SD,Metal,alternative metal,1
2025,SD,Metal,heavy metal,2
2025,SD,Metal,metalcore,1
2025,SD,Metal,nu metal,2
2025,SD,Pop,pop,1
2025,SD,Punk/Hardcore,hardcore punk,1
2025,SD,Punk/Hardcore,punk,2
2025,SD,Rock,hard rock,1
2025,SD,Rock,rock,4
2025,SD,Unknown,unknown,1
2025,TN,Christian/Gospel,southern gospel,4
2025,TN,Country/Folk/Americana,country,10
2025,TN,Electronic/Dance,electronic,2
2025,TN,Hip-Hop/Rap,hip hop,1
2025,TN,R&B/Soul/Funk,funk rock,1
2025,TN,Rock,rock,1
2025,TN,Rock,soft rock,1
2025,TX,Country/Folk/Americana,country,2
2025,TX,Country/Folk/Americana,folk,2
2025,TX,Electronic/Dance,bass house,1
2025,TX,Electronic/Dance,dark wave,1
2025,TX,Electronic/Dance,electronic,4
2025,TX,Electronic/Dance,synth-pop,1
2025,TX,Punk/Hardcore,post-punk,1
2025,TX,Rock,arena rock,1
2025,TX,Rock,rock,1
2025,TX,Rock,trop rock,1
2025,TX,Unknown,unknown,5
2025,UT,Comedy/Spoken Word,comedy,1
2025,UT,Electronic/Dance,acid techno,1
2025,UT,Electronic/Dance,dance,1
2025,UT,Electronic/Dance,dubstep,1
2025,UT,Hip-Hop/Rap,rap,1
2025,UT,Metal,black metal,1
2025,UT,Metal,death metal,1
2025,UT,Other/Uncategorized,vocal,1
2025,UT,Pop,dream pop,1
2025,UT,Punk/Hardcore,midwest emo,1
2025,UT,Rock,alternative,1
2025,UT,Rock,alternative rock,1
2025,UT,Rock,indie rock,1
2025,UT,Rock,psychedelic,1
2025,UT,Rock,rock,1
2025,UT,Rock,shoegaze,1
2025,UT,Rock,soft rock,1
2025,UT,Unknown,unknown,3
2025,VA,Country/Folk/Americana,folk,3
2025,VA,Electronic/Dance,new wave,1
2025,VA,Hip-Hop/Rap,coke rap,2
2025,VA,Jazz/Blues,blues,2
2025,VA,Jazz/Blues,harmonica blues,1
2025,VA,Rock,alternative rock,1
2025,VA,Rock,indie rock,1
2025,VA,Rock,psychedelic,1
2025,VA,Rock,rock,2
2025,VA,Rock,rockabilly,1
2025,VA,Unknown,unknown,5
2025,VT,Country/Folk/Americana,country,2
2025,VT,Country/Folk/Americana,folk rock,3
2025,VT,Country/Folk/Americana,indie folk,1
2025,VT,Country/Folk/Americana,progressive bluegrass,1
2025,VT,Punk/Hardcore,emo,1
2025,VT,Punk/Hardcore,gypsy punk,1
2025,VT,Punk/Hardcore,punk,1
2025,VT,R&B/Soul/Funk,funk,1
2025,VT,R&B/Soul/Funk,funk / soul,1
2025,VT,Reggae/Ska,reggae,1
2025,VT,Rock,alternative rock,1
2025,VT,Rock,rock,2
2025,VT,Rock,roots rock,1
2025,VT,Unknown,unknown,3
2025,WA,Country/Folk/Americana,singer-songwriter,1
2025,WA,Jazz/Blues,smooth jazz,8
2025,WA,Metal,heavy metal,1
2025,WA,Other/Uncategorized,experimental,1
2025,WA,Other/Uncategorized,tribute act,1
2025,WA,Rock,alternative rock,2
2025,WA,Rock,indie rock,1
2025,WA,Unknown,unknown,5
2025,WI,Country/Folk/Americana,bluegrass,1
2025,WI,Jazz/Blues,jazz,1
2025,WI,Metal,heavy metal,2
2025,WI,Metal,symphonic metal,2
2025,WI,Punk/Hardcore,punk,1
2025,WI,Reggae/Ska,reggaecore,2
2025,WI,Rock,alternative rock,4
2025,WI,Rock,jam band,3
2025,WI,Rock,psychedelic,1
2025,WI,Rock,rock,1
2025,WI,Rock,symphonic rock,1
2025,WI,Unknown,unknown,1
2025,WV,Christian/Gospel,contemporary christian,1
2025,WV,Comedy/Spoken Word,parody,1
2025,WV,Country/Folk/Americana,bluegrass,1
2025,WV,Country/Folk/Americana,country,1
2025,WV,Country/Folk/Americana,folk,1
2025,WV,Electronic/Dance,breakcore,1
2025,WV,Metal,death metal,1
2025,WV,Metal,doom metal,1
2025,WV,Metal,heavy metal,2
2025,WV,Metal,mathcore,1
2025,WV,Other/Uncategorized,christmas music,1
2025,WV,Punk/Hardcore,ska punk,1
2025,WV,Rock,alternative rock,1
2025,WV,Rock,grunge,1
